actor_loss0,actor_loss1,critic_loss
                                3158.88525390625
                                3187.431884765625
                                3205.828125
                                3176.794921875
                                3188.81396484375
                                2977.117431640625
                                3114.487548828125
                                3036.190185546875
                                3151.02294921875
                                3247.463623046875
                                3139.38720703125
                                3125.753173828125
                                3057.3388671875
                                3193.248291015625
                                3093.79345703125
                                3027.513671875
                                3151.447265625
                                3201.6982421875
                                3208.95068359375
                                3168.714111328125
                                3145.878173828125
                                3128.66162109375
                                3117.729736328125
                                3225.7978515625
                                3258.953369140625
                                3135.851806640625
                                3087.9150390625
                                3188.39453125
                                3090.695556640625
                                3148.041748046875
                                3014.54931640625
                                3074.433349609375
                                3043.28564453125
                                3083.21728515625
                                3109.46484375
                                3064.240234375
                                3235.106201171875
                                3119.07080078125
                                3224.192626953125
                                3053.025146484375
                                3024.956787109375
                                3110.40966796875
                                3036.837646484375
                                2996.18603515625
                                3159.330078125
                                3063.81494140625
                                3089.975830078125
                                3067.9853515625
                                3119.163818359375
                                3058.380615234375
                                3168.900634765625
                                2914.0185546875
                                3014.44921875
                                2981.257568359375
                                3127.88037109375
                                3022.699951171875
                                3029.533203125
                                3084.56494140625
                                3114.70947265625
                                3158.7880859375
                                3023.216552734375
                                3108.332763671875
                                3099.9306640625
                                3010.9892578125
                                3008.076904296875
                                3046.315185546875
                                3068.204833984375
                                3051.182861328125
                                3091.968994140625
                                3096.112060546875
                                2996.957763671875
                                3006.452880859375
                                2958.967041015625
                                3038.554443359375
                                3033.849853515625
                                3047.246337890625
                                3012.216796875
                                2926.399169921875
                                2988.7314453125
                                2974.782958984375
                                3080.738525390625
                                2881.318115234375
                                2993.054931640625
                                2954.071533203125
                                3018.0322265625
                                3121.41259765625
                                2892.208740234375
                                3121.746337890625
                                3064.53466796875
                                2957.078369140625
                                2913.54248046875
                                2984.89111328125
                                2735.769775390625
                                2926.873779296875
                                2856.33203125
                                2957.21875
                                2887.009033203125
                                2898.63232421875
                                2988.89697265625
                                2857.132080078125
                                2875.31396484375
                                2787.56494140625
                                2923.79443359375
                                2916.260986328125
                                2931.4208984375
                                2734.605224609375
                                3017.562744140625
                                2888.083984375
                                2983.289794921875
                                2940.716552734375
                                2874.06787109375
                                2773.84765625
                                2806.294189453125
                                2764.8828125
                                2896.62451171875
                                2945.66064453125
                                2718.787109375
                                2800.532470703125
                                2744.78173828125
                                2724.134765625
                                2800.29443359375
                                2763.5361328125
                                2780.8359375
                                2881.636962890625
                                2826.185302734375
                                2858.554931640625
                                2746.9580078125
                                2840.9296875
                                2836.47705078125
                                2738.86328125
                                2857.92626953125
                                2596.6220703125
                                2854.06884765625
                                2866.249267578125
                                2679.586181640625
                                2651.20947265625
                                2730.376708984375
                                2736.512939453125
                                2633.490966796875
                                2808.935791015625
                                2637.515625
                                2774.111572265625
                                2608.0380859375
                                2577.220458984375
                                2701.386962890625
                                2686.67041015625
                                2653.484375
                                2792.3955078125
                                2759.775390625
                                2616.4423828125
                                2752.94189453125
                                2641.505126953125
                                2610.950439453125
                                2590.06396484375
                                2606.12255859375
                                2579.184814453125
                                2470.466064453125
                                2587.051025390625
                                2513.215087890625
                                2558.626220703125
                                2432.2607421875
                                2419.4462890625
                                2535.155517578125
                                2493.226806640625
                                2568.245361328125
                                2433.50830078125
                                2358.72607421875
                                2366.968994140625
                                2491.221435546875
                                2517.43115234375
                                2513.024169921875
                                2424.371826171875
                                2323.127685546875
                                2164.70361328125
                                2442.79052734375
                                2344.241455078125
                                2505.767578125
                                2389.564208984375
                                2296.3212890625
                                2522.43701171875
                                2193.849365234375
                                2368.91259765625
                                2337.260498046875
                                2432.843994140625
                                2232.173583984375
                                2302.01416015625
                                2237.734619140625
                                2317.693115234375
                                2089.9951171875
                                2273.609375
                                2260.37255859375
                                2144.9267578125
                                2203.709228515625
                                2324.4306640625
                                2163.916259765625
                                2198.176025390625
                                2199.48095703125
                                2207.633544921875
                                2180.839599609375
                                2185.22021484375
                                2228.093994140625
                                2211.804931640625
                                2290.54833984375
                                2259.640625
                                2346.425048828125
                                2172.68701171875
                                2265.336181640625
                                2137.55322265625
                                2120.39013671875
                                2275.44384765625
                                2208.44384765625
                                2077.842041015625
                                2060.79150390625
                                2214.9736328125
                                2074.88916015625
                                2014.70654296875
                                1940.00634765625
                                2055.520751953125
                                2015.0819091796875
                                2000.9161376953125
                                2025.9351806640625
                                2021.09619140625
                                2061.755615234375
                                2082.189453125
                                2109.138427734375
                                1994.1522216796875
                                1924.5224609375
                                1949.6947021484375
                                2054.2470703125
                                1887.447021484375
                                1806.1805419921875
                                1931.509765625
                                1851.375244140625
                                2028.4193115234375
