250
153
34
122
255
180
59
207
202
172
171
237
97
236
284
250
108
132
290
249
52
239
142
42
140
62
202
316
145
320
34
104
229
33
120
196
58
200
78
241
63
247
252
145
41
76
98
60
547
40
67
443
187
243
129
280
348
297
62
225
315
333
67
132
274
83
108
235
154
42
176
45
280
167
48
55
33
144
258
97
348
268
146
142
223
266
95
171
62
142
65
217
225
148
134
373
40
335
183
157
215
174
74
220
47
107
44
570
122
35
121
102
270
132
144
34
36
51
70
103
141
71
261
126
240
224
249
31
425
164
181
235
121
173
172
142
239
171
142
108
148
195
230
162
152
61
39
123
166
149
97
165
318
37
239
211
134
197
263
330
284
271
158
138
63
370
248
75
235
181
56
77
247
199
113
214
103
232
228
46
73
302
184
104
130
139
43
215
321
34
72
369
184
95
79
238
338
222
171
196
261
103
223
194
117
273
188
149
35
173
150
372
72
209
332
272
142
74
143
45
179
70
62
203
64
136
214
296
101
123
176
44
213
230
95
127
69
131
31
150
278
265
356
145
37
283
196
46
252
251
392
45
176
264
72
206
132
150
65
242
210
154
169
55
160
209
85
235
274
66
201
106
232
291
74
299
163
325
101
147
83
77
273
133
88
355
296
169
257
323
327
284
193
247
39
47
214
102
95
133
53
154
97
237
48
143
35
93
171
205
245
134
36
78
38
240
162
76
578
151
220
158
167
466
269
212
151
146
301
81
429
40
62
139
51
64
160
195
125
180
207
425
333
119
140
147
36
36
241
137
