actor_loss,critic_loss
1.6289068460464478,1.6293971538543701
1.6920924186706543,1.691863775253296
1.6884825229644775,1.6893824338912964
1.6268235445022583,1.6266450881958008
1.624006748199463,1.624845266342163
1.6944561004638672,1.6941500902175903
1.6911379098892212,1.6918375492095947
1.6950798034667969,1.6943475008010864
1.6917603015899658,1.6921029090881348
1.700601577758789,1.7004294395446777
1.6970511674880981,1.6980061531066895
1.6564935445785522,1.6550366878509521
1.6535838842391968,1.6531388759613037
1.5510493516921997,1.550366997718811
1.5480901002883911,1.5486327409744263
1.5928789377212524,1.5923607349395752
1.5899441242218018,1.5905442237854004
1.6291357278823853,1.6281794309616089
1.625718593597412,1.625869631767273
1.5568323135375977,1.5564419031143188
1.5535802841186523,1.5542806386947632
1.6629656553268433,1.661306619644165
1.659616231918335,1.6590903997421265
1.6600313186645508,1.6586148738861084
1.6562426090240479,1.6559687852859497
1.636580467224121,1.6361055374145508
1.6334147453308105,1.6341102123260498
1.6113160848617554,1.6110602617263794
1.6073760986328125,1.6083102226257324
1.5896730422973633,1.5882030725479126
1.5865098237991333,1.586193323135376
1.650368571281433,1.6492496728897095
1.647615671157837,1.6476160287857056
1.6007846593856812,1.5992335081100464
1.5986194610595703,1.5982688665390015
1.5975348949432373,1.5962872505187988
1.5944507122039795,1.594460368156433
1.5340802669525146,1.5333071947097778
1.5313951969146729,1.531920313835144
1.545220971107483,1.5444835424423218
1.5426366329193115,1.5431007146835327
1.596420168876648,1.5949735641479492
1.5935097932815552,1.5933282375335693
1.6164286136627197,1.615539789199829
1.613477349281311,1.613886833190918
1.5708979368209839,1.5683095455169678
1.5685150623321533,1.5671473741531372
1.5809515714645386,1.579007625579834
1.5779727697372437,1.5773202180862427
1.567373514175415,1.5664466619491577
1.5643714666366577,1.564808964729309
1.5736217498779297,1.5731382369995117
1.5703809261322021,1.5711885690689087
1.525771975517273,1.5243290662765503
1.5227757692337036,1.5225332975387573
1.5493910312652588,1.54880952835083
1.5465459823608398,1.5472875833511353
1.5321565866470337,1.532135009765625
1.529576301574707,1.5308314561843872
1.520958662033081,1.5190259218215942
1.5184824466705322,1.517899513244629
1.5736960172653198,1.5731186866760254
1.5710653066635132,1.5717819929122925
1.551277995109558,1.5490813255310059
1.5482832193374634,1.547541618347168
1.5478750467300415,1.5467191934585571
1.5451233386993408,1.5453327894210815
1.4982858896255493,1.4978277683258057
1.4960570335388184,1.4968305826187134
1.5056188106536865,1.5032052993774414
1.5028574466705322,1.501840353012085
1.4836729764938354,1.4828300476074219
1.4810770750045776,1.4814869165420532
1.5044307708740234,1.5032687187194824
1.5017350912094116,1.5017900466918945
1.5260841846466064,1.5234352350234985
1.5237482786178589,1.5224616527557373
1.585968017578125,1.5853005647659302
1.582479476928711,1.5832011699676514
1.5345523357391357,1.532335638999939
1.5318102836608887,1.5309855937957764
1.5157283544540405,1.515744686126709
1.513614535331726,1.5148241519927979
1.4446200132369995,1.443192720413208
1.4420868158340454,1.4419697523117065
1.4963582754135132,1.4946085214614868
1.4937138557434082,1.49331796169281
1.4665402173995972,1.4632080793380737
1.4630976915359497,1.4615885019302368
1.5068670511245728,1.5047954320907593
1.5040000677108765,1.5033713579177856
1.4699207544326782,1.4690659046173096
1.4670766592025757,1.4676433801651
1.5474742650985718,1.5466192960739136
1.544161081314087,1.5446672439575195
1.486798882484436,1.486128568649292
1.484636902809143,1.4852521419525146
1.5095406770706177,1.5086605548858643
1.5068775415420532,1.5073500871658325
1.495319128036499,1.4938350915908813
1.4923796653747559,1.492440938949585
1.49513578414917,1.492972493171692
1.4925460815429688,1.49176824092865
1.4658217430114746,1.4637161493301392
1.4632058143615723,1.462603211402893
1.4219845533370972,1.4217686653137207
1.419349193572998,1.4205458164215088
1.5309906005859375,1.530577301979065
1.5282365083694458,1.5294137001037598
1.450153112411499,1.4492709636688232
1.4476689100265503,1.447989821434021
1.4263391494750977,1.4257586002349854
1.4240431785583496,1.4247660636901855
1.490634799003601,1.4896769523620605
1.4879838228225708,1.4884765148162842
1.4831620454788208,1.4824916124343872
1.4804850816726685,1.4811598062515259
1.3911324739456177,1.3908894062042236
1.388285756111145,1.3896431922912598
1.4494596719741821,1.449521780014038
1.4470106363296509,1.4483393430709839
1.4733812808990479,1.471935510635376
1.4703162908554077,1.4703218936920166
1.46293044090271,1.4619985818862915
1.4597477912902832,1.460304856300354
1.3904244899749756,1.3889520168304443
1.3878555297851562,1.3877842426300049
1.4646713733673096,1.4645154476165771
1.4614579677581787,1.462813138961792
1.4475468397140503,1.446476936340332
1.4449985027313232,1.4453047513961792
1.4793576002120972,1.4794785976409912
1.4759249687194824,1.47730553150177
1.4092727899551392,1.4084261655807495
1.406534194946289,1.4071757793426514
1.4305049180984497,1.4301769733428955
1.4280271530151367,1.4289703369140625
1.4180223941802979,1.4177007675170898
1.4152854681015015,1.4164115190505981
1.4361165761947632,1.4335477352142334
1.4332729578018188,1.4320950508117676
1.3993862867355347,1.3973087072372437
1.3964765071868896,1.3959294557571411
1.4540276527404785,1.4533473253250122
1.4512280225753784,1.4519916772842407
1.3923540115356445,1.3907634019851685
1.3894609212875366,1.3893500566482544
1.3682458400726318,1.3670799732208252
1.3655610084533691,1.3658058643341064
1.424340009689331,1.4221354722976685
1.4212701320648193,1.420544981956482
1.4046053886413574,1.4044193029403687
1.4013538360595703,1.40274977684021
1.46110999584198,1.4565454721450806
1.4576061964035034,1.4543896913528442
1.46309232711792,1.462356448173523
1.461068034172058,1.4617589712142944
1.4352065324783325,1.4283738136291504
1.4316074848175049,1.4272434711456299
1.365826964378357,1.3659042119979858
1.3629276752471924,1.3643598556518555
1.45821213722229,1.4573169946670532
1.455667495727539,1.4562455415725708
1.3866811990737915,1.385817289352417
1.384153962135315,1.38461434841156
1.398617148399353,1.3970789909362793
1.3956576585769653,1.395577311515808
1.40870201587677,1.4073717594146729
1.4061089754104614,1.4061192274093628
1.448981523513794,1.4477726221084595
1.4461740255355835,1.4464151859283447
1.3477648496627808,1.3467110395431519
1.3447109460830688,1.345397710800171
1.3756396770477295,1.3751188516616821
1.3726502656936646,1.3736745119094849
1.368830919265747,1.3673834800720215
1.3662923574447632,1.3661613464355469
1.3805538415908813,1.379386305809021
1.377873420715332,1.3781087398529053
1.3043065071105957,1.304292917251587
1.3015106916427612,1.302810549736023
1.3953266143798828,1.3951514959335327
1.392829418182373,1.393912434577942
1.4186100959777832,1.4180001020431519
1.4158580303192139,1.4167428016662598
1.4160975217819214,1.4162384271621704
1.413561463356018,1.4149558544158936
1.3438366651535034,1.342252492904663
1.341117262840271,1.3409537076950073
1.3172674179077148,1.3147538900375366
1.3140414953231812,1.312977910041809
1.3543442487716675,1.3537158966064453
1.3518199920654297,1.3524105548858643
1.3389334678649902,1.339471697807312
1.33631432056427,1.3380324840545654
1.4387470483779907,1.4386025667190552
1.43598210811615,1.4370976686477661
1.3974988460540771,1.39799964427948
1.3935235738754272,1.3954392671585083
1.312056064605713,1.3126120567321777
1.309428095817566,1.311303973197937
1.375616431236267,1.3741891384124756
1.372964859008789,1.3729605674743652
1.3245385885238647,1.3239927291870117
1.321155309677124,1.3222858905792236
1.4010182619094849,1.3944182395935059
1.3965915441513062,1.3927724361419678
1.3644018173217773,1.3626422882080078
1.3615511655807495,1.3612438440322876
1.35088050365448,1.3503386974334717
1.348293662071228,1.3491864204406738
1.3632768392562866,1.3638654947280884
1.3606432676315308,1.3625404834747314
1.3621126413345337,1.3621994256973267
1.3592005968093872,1.360811710357666
1.3394098281860352,1.3378382921218872
1.3367949724197388,1.336513876914978
1.3603094816207886,1.3602802753448486
1.3574713468551636,1.3588597774505615
1.3573795557022095,1.3562331199645996
1.3542382717132568,1.354590892791748
1.284083604812622,1.2829244136810303
1.2811484336853027,1.2814669609069824
1.3238574266433716,1.3240997791290283
1.3208588361740112,1.3225102424621582
1.3464902639389038,1.3443186283111572
1.3437637090682983,1.342939019203186
1.3379813432693481,1.3387001752853394
1.335405707359314,1.3373266458511353
1.3534191846847534,1.3534246683120728
1.350781798362732,1.3520922660827637
1.331754207611084,1.3297637701034546
1.3285235166549683,1.3280149698257446
1.2954916954040527,1.295896291732788
1.2927417755126953,1.2945464849472046
1.2966861724853516,1.2965863943099976
1.2940304279327393,1.295304536819458
1.3610060214996338,1.3606013059616089
1.357725977897644,1.3587315082550049
1.2948025465011597,1.2944263219833374
1.291919469833374,1.292923092842102
1.3243873119354248,1.3226244449615479
1.3217113018035889,1.3214540481567383
1.3320930004119873,1.3320496082305908
1.3292427062988281,1.3305648565292358
1.3267409801483154,1.3238788843154907
1.3240596055984497,1.3224310874938965
1.3227906227111816,1.3224785327911377
1.319833755493164,1.3209717273712158
1.347408652305603,1.347129225730896
1.3446732759475708,1.3457739353179932
1.30411696434021,1.3042415380477905
1.3008897304534912,1.3023021221160889
1.338187336921692,1.3375654220581055
1.334825873374939,1.3355194330215454
1.2764383554458618,1.2740880250930786
1.273531436920166,1.2728099822998047
1.3022023439407349,1.3008904457092285
1.2997541427612305,1.2995861768722534
1.2794806957244873,1.279731035232544
1.2768630981445312,1.2784987688064575
1.3111504316329956,1.309529185295105
1.3081096410751343,1.3079215288162231
1.2735151052474976,1.2728660106658936
1.2706385850906372,1.2713472843170166
1.4461830854415894,1.3277151584625244
1.3924185037612915,1.3260369300842285
1.2886767387390137,1.2884303331375122
1.2858589887619019,1.2871109247207642
1.2662798166275024,1.2652088403701782
1.2638006210327148,1.2638258934020996
1.3068863153457642,1.306639313697815
1.3042175769805908,1.3051916360855103
1.3344948291778564,1.334718942642212
1.331929326057434,1.3331798315048218
1.264021396636963,1.2635166645050049
1.261191725730896,1.2618352174758911
1.3087049722671509,1.308253526687622
1.3056484460830688,1.3062952756881714
1.3345332145690918,1.3345211744308472
1.33198881149292,1.333145260810852
1.3028624057769775,1.3032609224319458
1.300199270248413,1.3017627000808716
1.3334705829620361,1.333220362663269
1.3308817148208618,1.3317935466766357
1.2703202962875366,1.2702747583389282
1.2679038047790527,1.2689826488494873
1.231719732284546,1.2300693988800049
1.2290163040161133,1.2285970449447632
1.2882416248321533,1.288578987121582
1.2855453491210938,1.2869727611541748
1.3198871612548828,1.3198319673538208
1.3166921138763428,1.317859411239624
1.2905579805374146,1.2909107208251953
1.2878443002700806,1.289325475692749
1.2813817262649536,1.281646490097046
1.2789043188095093,1.28036367893219
1.3305741548538208,1.3305498361587524
1.3280800580978394,1.3291645050048828
1.3218861818313599,1.3218979835510254
1.3193918466567993,1.3205622434616089
1.238701581954956,1.23845374584198
1.235600233078003,1.236677885055542
1.2816206216812134,1.2811052799224854
1.2788150310516357,1.279451847076416
1.316573977470398,1.3149751424789429
1.313672661781311,1.3133678436279297
1.2711471319198608,1.2701572179794312
1.2681833505630493,1.2684065103530884
1.3047399520874023,1.3046133518218994
1.301879644393921,1.3030376434326172
1.2922841310501099,1.2914255857467651
1.2895498275756836,1.2899303436279297
1.2959305047988892,1.289147973060608
1.2922773361206055,1.2877613306045532
1.3004584312438965,1.3003458976745605
1.2977896928787231,1.2989047765731812
1.3261150121688843,1.3259220123291016
1.3231496810913086,1.3242082595825195
1.2725039720535278,1.2717121839523315
1.2693082094192505,1.2696653604507446
1.3165771961212158,1.3154932260513306
1.3141075372695923,1.3141274452209473
1.198423147201538,1.1985836029052734
1.195733904838562,1.19715416431427
1.228046178817749,1.225921630859375
1.2250862121582031,1.2242237329483032
1.2693443298339844,1.2686686515808105
1.266526222229004,1.2671695947647095
1.2889231443405151,1.288211464881897
1.2860944271087646,1.2867101430892944
1.2972341775894165,1.2970383167266846
1.2948999404907227,1.2958723306655884
1.251711130142212,1.2515567541122437
1.2493308782577515,1.250333547592163
1.2715721130371094,1.2709308862686157
1.268660068511963,1.2693294286727905
1.2545225620269775,1.2545498609542847
1.251320719718933,1.2523305416107178
1.2387259006500244,1.2370535135269165
1.235863447189331,1.2354103326797485
1.2466362714767456,1.2468379735946655
1.244194746017456,1.2455744743347168
1.2913694381713867,1.291265606880188
1.288727879524231,1.2897734642028809
1.2727493047714233,1.272408127784729
1.2704980373382568,1.2711924314498901
1.3186501264572144,1.3189759254455566
1.3159470558166504,1.3174947500228882
1.2336384057998657,1.230191707611084
1.229621171951294,1.2286617755889893
1.2232732772827148,1.223384141921997
1.220507025718689,1.2218317985534668
1.2902685403823853,1.2902262210845947
1.2875219583511353,1.2887226343154907
1.2516058683395386,1.2517378330230713
1.2488713264465332,1.2501585483551025
1.2435932159423828,1.2418670654296875
1.240575909614563,1.2402046918869019
1.2957615852355957,1.295681118965149
1.2928706407546997,1.2940129041671753
1.2647490501403809,1.264594316482544
1.262117862701416,1.2630747556686401
1.238355040550232,1.237755298614502
1.235471248626709,1.236189842224121
1.2868871688842773,1.286833643913269
1.2841167449951172,1.2852554321289062
1.222908616065979,1.2228875160217285
1.2201167345046997,1.2212908267974854
1.2071131467819214,1.2068644762039185
1.204615592956543,1.2055011987686157
1.2427810430526733,1.2386858463287354
1.2398362159729004,1.2371654510498047
1.2121516466140747,1.2117971181869507
1.208999752998352,1.2098493576049805
1.2868117094039917,1.2834081649780273
1.2834813594818115,1.2813193798065186
1.2199853658676147,1.2197355031967163
1.2171733379364014,1.2182203531265259
1.2724076509475708,1.2722059488296509
1.269835114479065,1.27072274684906
1.2006779909133911,1.200126051902771
1.1980253458023071,1.1986490488052368
1.2697988748550415,1.2688747644424438
1.2672340869903564,1.2674459218978882
1.2346831560134888,1.2341740131378174
1.2312902212142944,1.231954574584961
1.2295299768447876,1.2291364669799805
1.226619839668274,1.2274924516677856
1.2067184448242188,1.2058343887329102
1.2041112184524536,1.2043858766555786
1.2139945030212402,1.2125903367996216
1.2111766338348389,1.2110505104064941
1.264419436454773,1.2620433568954468
1.2614678144454956,1.2603449821472168
1.2828055620193481,1.2826546430587769
1.2796645164489746,1.28079354763031
1.1963719129562378,1.1933625936508179
1.1937423944473267,1.1918505430221558
1.2284678220748901,1.2283982038497925
1.2256778478622437,1.2268110513687134
1.2335327863693237,1.2321511507034302
1.2311627864837646,1.23081636428833
1.251640796661377,1.250568151473999
1.2489862442016602,1.2489959001541138
1.2743175029754639,1.2742602825164795
1.2711355686187744,1.2721253633499146
1.2515171766281128,1.2505197525024414
1.2462844848632812,1.2464261054992676
1.2589666843414307,1.2591170072555542
1.256523609161377,1.2577389478683472
1.235970139503479,1.2356494665145874
1.2339153289794922,1.234649658203125
1.2198785543441772,1.2198503017425537
1.217024803161621,1.2181400060653687
1.2062121629714966,1.2048900127410889
1.2033390998840332,1.2029941082000732
1.2097476720809937,1.2096266746520996
1.206498384475708,1.2073615789413452
1.2601789236068726,1.23406982421875
1.2462202310562134,1.2315651178359985
1.270248532295227,1.267748475074768
1.2672266960144043,1.265677809715271
1.2199022769927979,1.2175681591033936
1.217341423034668,1.2162927389144897
1.2822835445404053,1.2812358140945435
1.2795974016189575,1.279650330543518
1.2537190914154053,1.2537026405334473
1.2508660554885864,1.2518340349197388
1.213842749595642,1.2135378122329712
1.210938572883606,1.2117667198181152
1.2289913892745972,1.2293647527694702
1.2262654304504395,1.2277919054031372
1.2639617919921875,1.2628962993621826
1.2604432106018066,1.260536551475525
1.275892734527588,1.2762095928192139
1.273160696029663,1.2745181322097778
1.2863982915878296,1.2864388227462769
1.283955693244934,1.2849292755126953
1.223070740699768,1.2232688665390015
1.2200151681900024,1.221191167831421
1.2056037187576294,1.2054002285003662
1.202524185180664,1.2033469676971436
1.2910906076431274,1.2895890474319458
1.288537621498108,1.2880644798278809
1.2684423923492432,1.268445372581482
1.2657594680786133,1.2668263912200928
1.2040661573410034,1.2012965679168701
1.2013825178146362,1.1997110843658447
1.2243106365203857,1.2107408046722412
1.2211779356002808,1.2088260650634766
1.2602468729019165,1.2603899240493774
1.2570751905441284,1.2582918405532837
1.1878658533096313,1.1876143217086792
1.1842081546783447,1.185127854347229
1.2374640703201294,1.2376879453659058
1.2339096069335938,1.2350972890853882
1.170212984085083,1.16688072681427
1.1671574115753174,1.1648530960083008
1.2342790365219116,1.2343289852142334
1.2320523262023926,1.2331769466400146
1.2350523471832275,1.2353763580322266
1.2326339483261108,1.2339401245117188
1.2157143354415894,1.2156445980072021
1.2129071950912476,1.2139465808868408
1.2370831966400146,1.2372198104858398
1.2341269254684448,1.2353004217147827
1.2962104082107544,1.2962857484817505
1.2929885387420654,1.2942240238189697
1.3027392625808716,1.3021756410598755
1.2986963987350464,1.2993746995925903
1.2123123407363892,1.2109766006469727
1.208156943321228,1.2083622217178345
1.2045847177505493,1.2036793231964111
1.201536774635315,1.201857328414917
1.1862928867340088,1.1861976385116577
1.1826958656311035,1.1838469505310059
1.2080188989639282,1.20755934715271
1.2055009603500366,1.2061513662338257
1.2179068326950073,1.2179044485092163
1.2154239416122437,1.2165050506591797
1.2159984111785889,1.2159664630889893
1.2123022079467773,1.2133034467697144
1.2199796438217163,1.219164252281189
1.2170381546020508,1.2173163890838623
1.2646220922470093,1.2646816968917847
1.2616455554962158,1.2629286050796509
1.2132924795150757,1.2096956968307495
1.2099409103393555,1.2075399160385132
1.2109993696212769,1.2106319665908813
1.2075046300888062,1.2081958055496216
1.1699434518814087,1.1700636148452759
1.167773962020874,1.1689977645874023
1.2114653587341309,1.2112349271774292
1.2088631391525269,1.209871768951416
1.256045937538147,1.2555854320526123
1.2532488107681274,1.2540444135665894
1.2262643575668335,1.225913405418396
1.22312331199646,1.2240560054779053
1.2194855213165283,1.2188557386398315
1.2158386707305908,1.2163819074630737
1.2779124975204468,1.2766821384429932
1.2747710943222046,1.2747559547424316
1.2503377199172974,1.2501322031021118
1.2478150129318237,1.248580813407898
1.2024822235107422,1.2022626399993896
1.1998615264892578,1.2008037567138672
1.2459334135055542,1.2437199354171753
1.2432188987731934,1.2421233654022217
1.1823397874832153,1.1821969747543335
1.1796241998672485,1.180608868598938
1.2412253618240356,1.2409297227859497
1.2384579181671143,1.2391955852508545
1.2001198530197144,1.2000019550323486
1.1975693702697754,1.1984798908233643
1.1922862529754639,1.1920782327651978
1.1892977952957153,1.1901752948760986
1.185663104057312,1.1857765913009644
1.1830909252166748,1.1843421459197998
1.2423412799835205,1.241781234741211
1.239439606666565,1.2400054931640625
1.2089922428131104,1.2085920572280884
1.2059093713760376,1.2067227363586426
1.195927381515503,1.1950381994247437
1.1930373907089233,1.1931047439575195
1.210424780845642,1.2099539041519165
1.2080734968185425,1.208665132522583
1.1991040706634521,1.1984909772872925
1.196241021156311,1.1966829299926758
1.2129080295562744,1.2120856046676636
1.2101668119430542,1.21036696434021
1.1897382736206055,1.1876521110534668
1.1869385242462158,1.1859287023544312
1.200329303741455,1.1999835968017578
1.1973143815994263,1.1979511976242065
1.217002034187317,1.2170610427856445
1.2144500017166138,1.2154873609542847
1.1749203205108643,1.1735031604766846
1.1724430322647095,1.1721009016036987
1.221032738685608,1.2196041345596313
1.218199372291565,1.2180613279342651
1.291497826576233,1.2536925077438354
1.2672771215438843,1.252018690109253
1.2262743711471558,1.221083641052246
1.2218595743179321,1.2193456888198853
1.1928781270980835,1.1921411752700806
1.189782977104187,1.1903127431869507
1.2107594013214111,1.2102141380310059
1.2078701257705688,1.208521842956543
1.2306424379348755,1.2304145097732544
1.2275840044021606,1.2284923791885376
1.2281759977340698,1.2274925708770752
1.225351095199585,1.2258154153823853
1.1715011596679688,1.1712859869003296
1.1685982942581177,1.1694961786270142
1.2386372089385986,1.238564133644104
1.2359709739685059,1.2369540929794312
1.2239967584609985,1.2227712869644165
1.220995545387268,1.2209522724151611
1.264168381690979,1.2632054090499878
1.2609184980392456,1.2610479593276978
1.2118014097213745,1.2103347778320312
1.2091313600540161,1.2088000774383545
1.2663054466247559,1.2651398181915283
1.2632896900177002,1.2633665800094604
1.2352229356765747,1.23403799533844
1.2323758602142334,1.2320822477340698
1.2270474433898926,1.22567617893219
1.2245584726333618,1.2242916822433472
1.2335634231567383,1.2334250211715698
1.2306885719299316,1.2316232919692993
1.2470066547393799,1.2466844320297241
1.2444226741790771,1.2451107501983643
1.230945348739624,1.2306479215621948
1.2279231548309326,1.2286458015441895
1.191046118736267,1.1898016929626465
1.1879527568817139,1.187924861907959
1.2536494731903076,1.2526718378067017
1.2509621381759644,1.2510418891906738
1.1662427186965942,1.1661335229873657
1.163435935974121,1.1644757986068726
1.2095987796783447,1.2092875242233276
1.206663966178894,1.2072893381118774
1.187127709388733,1.1867426633834839
1.1845250129699707,1.1852530241012573
1.2136962413787842,1.2138179540634155
1.2108640670776367,1.2119734287261963
1.1484063863754272,1.1480664014816284
1.1454724073410034,1.1462421417236328
1.2255828380584717,1.2256251573562622
1.2228400707244873,1.2237154245376587
1.1781249046325684,1.1781320571899414
1.17534601688385,1.1764137744903564
1.2563785314559937,1.2560125589370728
1.2534679174423218,1.2540433406829834
1.1605849266052246,1.1594961881637573
1.157720685005188,1.1578106880187988
1.1987124681472778,1.1979671716690063
1.1961320638656616,1.196234107017517
1.231594204902649,1.2304476499557495
1.2288247346878052,1.2286263704299927
1.2487082481384277,1.2485705614089966
1.2458895444869995,1.2468698024749756
1.2055681943893433,1.2035307884216309
1.202703595161438,1.2017078399658203
1.1843502521514893,1.1840972900390625
1.1813169717788696,1.18216872215271
1.2318464517593384,1.2317702770233154
1.2292156219482422,1.2301372289657593
1.185860276222229,1.1843479871749878
1.1829320192337036,1.1824290752410889
1.230377197265625,1.2284832000732422
1.2278344631195068,1.2268080711364746
1.1443175077438354,1.144283652305603
1.1415461301803589,1.142594337463379
1.194663643836975,1.193311095237732
1.1921513080596924,1.191741943359375
1.185278296470642,1.1849992275238037
1.1820019483566284,1.1827484369277954
1.2187106609344482,1.2180150747299194
1.215902328491211,1.2162050008773804
1.2298766374588013,1.227747917175293
1.2261601686477661,1.225823163986206
1.1596661806106567,1.1592953205108643
1.1564750671386719,1.1573301553726196
1.2718427181243896,1.2716045379638672
1.2687348127365112,1.2696616649627686
